suite,question,method,repetition,truth_count,found_count,tp,fp,fn,precision,recall,f1,wall_seconds,llm_calls,cheap_calls,expensive_calls,cheap_seconds,expensive_seconds,cascade_target,calibration_budget,calibration_candidates,calibration_agreement,learned_confidence_threshold
5q,q_04,trummer_baseline,7,15,30,10,20,5,0.3333333333333333,0.6666666666666666,0.4444444444444444,36.300084304006305,42,0,42,0.0,36.187823210901115,0.9,20,0,0.0,
5q,q_04,trummer_baseline,8,15,30,10,20,5,0.3333333333333333,0.6666666666666666,0.4444444444444444,36.286034615011886,42,0,42,0.0,36.17330486001447,0.9,20,0,0.0,
5q,q_04,trummer_baseline,9,15,30,10,20,5,0.3333333333333333,0.6666666666666666,0.4444444444444444,36.43273831496481,42,0,42,0.0,36.31984677503351,0.9,20,0,0.0,
5q,q_04,trummer_baseline,10,15,30,10,20,5,0.3333333333333333,0.6666666666666666,0.4444444444444444,36.465833302994724,42,0,42,0.0,36.355339617992286,0.9,20,0,0.0,
5q,q_04,trummer_v1,1,15,11,10,1,5,0.9090909090909091,0.6666666666666666,0.7692307692307692,22.035069919016678,11,7,4,16.562240847968496,5.451883313013241,0.9,20,20,0.8421052631578947,
5q,q_04,trummer_v1,2,15,10,9,1,6,0.9,0.6,0.7200000000000001,18.526583635015413,11,7,4,13.582431569986511,4.923563693941105,0.9,20,20,0.7894736842105263,
5q,q_04,trummer_v1,3,15,10,9,1,6,0.9,0.6,0.7200000000000001,18.51132139901165,11,7,4,13.551645355066285,4.939607380947564,0.9,20,20,0.7894736842105263,
5q,q_04,trummer_v1,4,15,10,9,1,6,0.9,0.6,0.7200000000000001,18.52697793499101,11,7,4,13.567061571055092,4.940154545940459,0.9,20,20,0.7894736842105263,
5q,q_04,trummer_v1,5,15,10,9,1,6,0.9,0.6,0.7200000000000001,18.551221886009444,11,7,4,13.586400216969196,4.939834434073418,0.9,20,20,0.7894736842105263,
5q,q_04,trummer_v1,6,15,10,9,1,6,0.9,0.6,0.7200000000000001,18.527874135004822,11,7,4,13.581165743002202,4.9227275310549885,0.9,20,20,0.7894736842105263,
5q,q_04,trummer_v1,7,15,10,9,1,6,0.9,0.6,0.7200000000000001,18.495380214997567,11,7,4,13.54559012100799,4.928587397967931,0.9,20,20,0.7894736842105263,
5q,q_04,trummer_v1,8,15,10,9,1,6,0.9,0.6,0.7200000000000001,18.479377684008796,11,7,4,13.54308327299077,4.916275336989202,0.9,20,20,0.7894736842105263,
5q,q_04,trummer_v1,9,15,10,9,1,6,0.9,0.6,0.7200000000000001,18.482379420020152,11,7,4,13.555250462901313,4.90842138195876,0.9,20,20,0.7894736842105263,
5q,q_04,trummer_v1,10,15,10,9,1,6,0.9,0.6,0.7200000000000001,18.474912668054458,11,7,4,13.539926454948727,4.913408020103816,0.9,20,20,0.7894736842105263,
5q,q_05,suql_baseline,1,15,16,15,1,0,0.9375,1.0,0.967741935483871,20.23613320302684,48,0,48,0.0,20.21392357815057,0.9,20,0,0.0,
5q,q_05,suql_baseline,2,15,16,15,1,0,0.9375,1.0,0.967741935483871,20.104908787994646,48,0,48,0.0,20.080521563824732,0.9,20,0,0.0,
5q,q_05,suql_baseline,3,15,16,15,1,0,0.9375,1.0,0.967741935483871,20.131199002964422,48,0,48,0.0,20.106800475157797,0.9,20,0,0.0,
5q,q_05,suql_baseline,4,15,16,15,1,0,0.9375,1.0,0.967741935483871,20.126950285979547,48,0,48,0.0,20.10745552118169,0.9,20,0,0.0,
5q,q_05,suql_baseline,5,15,16,15,1,0,0.9375,1.0,0.967741935483871,20.123818504041992,48,0,48,0.0,20.100713003834244,0.9,20,0,0.0,
5q,q_05,suql_baseline,6,15,16,15,1,0,0.9375,1.0,0.967741935483871,20.119688864971977,48,0,48,0.0,20.095804590906482,0.9,20,0,0.0,
5q,q_05,suql_baseline,7,15,16,15,1,0,0.9375,1.0,0.967741935483871,20.194925711024553,48,0,48,0.0,20.170229295734316,0.9,20,0,0.0,
5q,q_05,suql_baseline,8,15,16,15,1,0,0.9375,1.0,0.967741935483871,20.2591670419788,48,0,48,0.0,20.236173391109332,0.9,20,0,0.0,
5q,q_05,suql_baseline,9,15,16,15,1,0,0.9375,1.0,0.967741935483871,20.175270489009563,48,0,48,0.0,20.153704633179586,0.9,20,0,0.0,
5q,q_05,suql_baseline,10,15,16,15,1,0,0.9375,1.0,0.967741935483871,20.292014739010483,48,0,48,0.0,20.268583937024232,0.9,20,0,0.0,
5q,q_05,suql_v1,1,15,16,15,1,0,0.9375,1.0,0.967741935483871,46.02824822202092,68,50,18,38.287436865095515,7.720286716939881,0.9,20,20,0.95,2.0
5q,q_05,suql_v1,2,15,16,15,1,0,0.9375,1.0,0.967741935483871,44.65934086003108,68,50,18,36.913000354892574,7.727417328977026,0.9,20,20,0.95,2.0
5q,q_05,suql_v1,3,15,16,15,1,0,0.9375,1.0,0.967741935483871,44.561387987982016,68,50,18,36.884076046117116,7.65660868701525,0.9,20,20,0.95,2.0
5q,q_05,suql_v1,4,15,16,15,1,0,0.9375,1.0,0.967741935483871,44.50028777704574,68,50,18,36.81509828445269,7.664410718192812,0.9,20,20,0.95,2.0
5q,q_05,suql_v1,5,15,16,15,1,0,0.9375,1.0,0.967741935483871,44.53009329200722,68,50,18,36.832871923048515,7.677939029003028,0.9,20,20,0.95,2.0
5q,q_05,suql_v1,6,15,16,15,1,0,0.9375,1.0,0.967741935483871,44.51536166400183,68,50,18,36.782433506974485,7.71311255794717,0.9,20,20,0.95,2.0
5q,q_05,suql_v1,7,15,16,15,1,0,0.9375,1.0,0.967741935483871,44.45985236699926,68,50,18,36.771553022030275,7.669233474181965,0.9,20,20,0.95,2.0
5q,q_05,suql_v1,8,15,16,15,1,0,0.9375,1.0,0.967741935483871,44.34668659500312,68,50,18,36.69964684412116,7.626836376148276,0.9,20,20,0.95,2.0
5q,q_05,suql_v1,9,15,16,15,1,0,0.9375,1.0,0.967741935483871,44.39361067599384,68,50,18,36.72117364406586,7.651692060055211,0.9,20,20,0.95,2.0
5q,q_05,suql_v1,10,15,16,15,1,0,0.9375,1.0,0.967741935483871,44.309052199998405,68,50,18,36.613853626011405,7.677050427882932,0.9,20,20,0.95,2.0
5q,q_05,trummer_baseline,1,15,34,14,20,1,0.4117647058823529,0.9333333333333333,0.5714285714285713,24.411475430009887,26,0,26,0.0,24.318665722152218,0.9,20,0,0.0,
5q,q_05,trummer_baseline,2,15,34,14,20,1,0.4117647058823529,0.9333333333333333,0.5714285714285713,23.675731611030642,26,0,26,0.0,23.588061655231286,0.9,20,0,0.0,
5q,q_05,trummer_baseline,3,15,34,14,20,1,0.4117647058823529,0.9333333333333333,0.5714285714285713,23.70180390099995,26,0,26,0.0,23.61405115009984,0.9,20,0,0.0,
5q,q_05,trummer_baseline,4,15,34,14,20,1,0.4117647058823529,0.9333333333333333,0.5714285714285713,23.68922855798155,26,0,26,0.0,23.601983112981543,0.9,20,0,0.0,
5q,q_05,trummer_baseline,5,15,34,14,20,1,0.4117647058823529,0.9333333333333333,0.5714285714285713,23.652371099975426,26,0,26,0.0,23.56040820281487,0.9,20,0,0.0,
5q,q_05,trummer_baseline,6,15,34,14,20,1,0.4117647058823529,0.9333333333333333,0.5714285714285713,23.68487268203171,26,0,26,0.0,23.594259243109263,0.9,20,0,0.0,
5q,q_05,trummer_baseline,7,15,34,14,20,1,0.4117647058823529,0.9333333333333333,0.5714285714285713,23.6816654560389,26,0,26,0.0,23.594220981933177,0.9,20,0,0.0,
5q,q_05,trummer_baseline,8,15,34,14,20,1,0.4117647058823529,0.9333333333333333,0.5714285714285713,23.61394171300344,26,0,26,0.0,23.52385339909233,0.9,20,0,0.0,
5q,q_05,trummer_baseline,9,15,34,14,20,1,0.4117647058823529,0.9333333333333333,0.5714285714285713,23.65484270901652,26,0,26,0.0,23.56960117124254,0.9,20,0,0.0,
5q,q_05,trummer_baseline,10,15,34,14,20,1,0.4117647058823529,0.9333333333333333,0.5714285714285713,23.688760725024622,26,0,26,0.0,23.60056813893607,0.9,20,0,0.0,
5q,q_05,trummer_v1,1,15,16,15,1,0,0.9375,1.0,0.967741935483871,16.736380743968766,10,7,3,14.088310555147473,2.632478522020392,0.9,20,20,1.0,0.0
5q,q_05,trummer_v1,2,15,16,15,1,0,0.9375,1.0,0.967741935483871,16.10970992903458,10,7,3,13.467524913081434,2.6268521749880165,0.9,20,20,1.0,0.0
5q,q_05,trummer_v1,3,15,16,15,1,0,0.9375,1.0,0.967741935483871,16.066255892044865,10,7,3,13.44014248001622,2.6111414959887043,0.9,20,20,1.0,0.0
5q,q_05,trummer_v1,4,15,16,15,1,0,0.9375,1.0,0.967741935483871,16.08228405500995,10,7,3,13.45432255405467,2.6136982010211796,0.9,20,20,1.0,0.0
5q,q_05,trummer_v1,5,15,16,15,1,0,0.9375,1.0,0.967741935483871,16.089074176969007,10,7,3,13.461568313941825,2.61275213904446,0.9,20,20,1.0,0.0
5q,q_05,trummer_v1,6,15,16,15,1,0,0.9375,1.0,0.967741935483871,16.08396978903329,10,7,3,13.471082572999876,2.598002291924786,0.9,20,20,1.0,0.0
5q,q_05,trummer_v1,7,15,16,15,1,0,0.9375,1.0,0.967741935483871,16.091909331968054,10,7,3,13.470508330967277,2.6069647429394536,0.9,20,20,1.0,0.0
5q,q_05,trummer_v1,8,15,16,15,1,0,0.9375,1.0,0.967741935483871,16.081333331007045,10,7,3,13.451400613004807,2.612909902993124,0.9,20,20,1.0,0.0
5q,q_05,trummer_v1,9,15,16,15,1,0,0.9375,1.0,0.967741935483871,16.06770161597524,10,7,3,13.456413588952273,2.596696145948954,0.9,20,20,1.0,0.0
5q,q_05,trummer_v1,10,15,16,15,1,0,0.9375,1.0,0.967741935483871,16.02632863400504,10,7,3,13.411305472953245,2.60011804709211,0.9,20,20,1.0,0.0
