suite,question,method,repetition,truth_count,found_count,tp,fp,fn,precision,recall,f1,wall_seconds,llm_calls,cheap_calls,expensive_calls,cheap_seconds,expensive_seconds,cascade_target,calibration_budget,calibration_candidates,calibration_agreement,learned_confidence_threshold
5q,q_04,suql_baseline,8,15,11,11,0,4,1.0,0.7333333333333333,0.846153846153846,21.207690601004288,49,0,49,0.0,21.187209002026066,0.9,20,0,0.0,
5q,q_04,suql_baseline,9,15,11,11,0,4,1.0,0.7333333333333333,0.846153846153846,21.206177672000194,49,0,49,0.0,21.18359062498348,0.9,20,0,0.0,
5q,q_04,suql_baseline,10,15,11,11,0,4,1.0,0.7333333333333333,0.846153846153846,21.27207009599806,49,0,49,0.0,21.250364874955267,0.9,20,0,0.0,
5q,q_04,suql_v1,1,15,11,11,0,4,1.0,0.7333333333333333,0.846153846153846,48.34289466999326,70,50,20,39.54230218199518,8.783650741999736,0.9,20,20,1.0,2.0
5q,q_04,suql_v1,2,15,11,11,0,4,1.0,0.7333333333333333,0.846153846153846,47.92697233699437,70,50,20,39.17532015296456,8.733706771010475,0.9,20,20,1.0,2.0
5q,q_04,suql_v1,3,15,11,11,0,4,1.0,0.7333333333333333,0.846153846153846,47.85973443699913,70,50,20,39.08599961101572,8.756813226988015,0.9,20,20,1.0,2.0
5q,q_04,suql_v1,4,15,11,11,0,4,1.0,0.7333333333333333,0.846153846153846,47.69070134300273,70,50,20,38.93094345302961,8.742577470984543,0.9,20,20,1.0,2.0
5q,q_04,suql_v1,5,15,11,11,0,4,1.0,0.7333333333333333,0.846153846153846,47.82223482699919,70,50,20,39.0295903320075,8.773863100999733,0.9,20,20,1.0,2.0
5q,q_04,suql_v1,6,15,11,11,0,4,1.0,0.7333333333333333,0.846153846153846,47.985084374995495,70,50,20,39.166336100999615,8.802646589007054,0.9,20,20,1.0,2.0
5q,q_04,suql_v1,7,15,11,11,0,4,1.0,0.7333333333333333,0.846153846153846,48.0354803720038,70,50,20,39.209013551007956,8.80767279300926,0.9,20,20,1.0,2.0
5q,q_04,suql_v1,8,15,11,11,0,4,1.0,0.7333333333333333,0.846153846153846,48.11575108500256,70,50,20,39.28799753700878,8.806976492989634,0.9,20,20,1.0,2.0
5q,q_04,suql_v1,9,15,11,11,0,4,1.0,0.7333333333333333,0.846153846153846,48.14763531200151,70,50,20,39.34658042903175,8.783434758013755,0.9,20,20,1.0,2.0
5q,q_04,suql_v1,10,15,11,11,0,4,1.0,0.7333333333333333,0.846153846153846,47.98206324099738,70,50,20,39.137728892994346,8.826887657000043,0.9,20,20,1.0,2.0
5q,q_04,trummer_baseline,1,15,30,10,20,5,0.3333333333333333,0.6666666666666666,0.4444444444444444,38.08094378000533,42,0,42,0.0,37.96460918697994,0.9,20,0,0.0,
5q,q_04,trummer_baseline,2,15,30,10,20,5,0.3333333333333333,0.6666666666666666,0.4444444444444444,36.94026593799936,42,0,42,0.0,36.82845985098538,0.9,20,0,0.0,
5q,q_04,trummer_baseline,3,15,30,10,20,5,0.3333333333333333,0.6666666666666666,0.4444444444444444,37.01183104200027,42,0,42,0.0,36.897045032994356,0.9,20,0,0.0,
5q,q_04,trummer_baseline,4,15,30,10,20,5,0.3333333333333333,0.6666666666666666,0.4444444444444444,36.96616955000354,42,0,42,0.0,36.8555837919921,0.9,20,0,0.0,
5q,q_04,trummer_baseline,5,15,30,10,20,5,0.3333333333333333,0.6666666666666666,0.4444444444444444,36.95243809300155,42,0,42,0.0,36.83842679196823,0.9,20,0,0.0,
