suite,question,method,repetition,truth_count,found_count,tp,fp,fn,precision,recall,f1,wall_seconds,llm_calls,cheap_calls,expensive_calls,cheap_seconds,expensive_seconds,cascade_target,calibration_budget,calibration_candidates,calibration_agreement,learned_confidence_threshold
10q,q_03,suql_v1,2,15,14,13,1,2,0.9285714285714286,0.8666666666666667,0.896551724137931,45.34505256899865,70,50,20,36.07351756497519,9.25186687905807,0.9,20,20,0.9,2.0
10q,q_03,suql_v1,3,15,14,13,1,2,0.9285714285714286,0.8666666666666667,0.896551724137931,45.7630011580186,70,50,20,36.3781615710468,9.364719933073502,0.9,20,20,0.9,2.0
10q,q_03,suql_v1,4,15,14,13,1,2,0.9285714285714286,0.8666666666666667,0.896551724137931,45.607244374987204,70,50,20,36.299191099067684,9.28912622493226,0.9,20,20,0.9,2.0
10q,q_03,suql_v1,5,15,14,13,1,2,0.9285714285714286,0.8666666666666667,0.896551724137931,45.66050809301669,70,50,20,36.32172600418562,9.315651667828206,0.9,20,20,0.9,2.0
10q,q_03,suql_v1,6,15,14,13,1,2,0.9285714285714286,0.8666666666666667,0.896551724137931,45.79157029296039,70,50,20,36.416925152763724,9.355109669093508,0.9,20,20,0.9,2.0
10q,q_03,suql_v1,7,15,14,13,1,2,0.9285714285714286,0.8666666666666667,0.896551724137931,45.5764117409708,70,50,20,36.194999396044295,9.36079069803236,0.9,20,20,0.9,2.0
10q,q_03,suql_v1,8,15,14,13,1,2,0.9285714285714286,0.8666666666666667,0.896551724137931,45.73576614301419,70,50,20,36.39458940579789,9.320674808055628,0.9,20,20,0.9,2.0
10q,q_03,suql_v1,9,15,14,13,1,2,0.9285714285714286,0.8666666666666667,0.896551724137931,45.67315094801597,70,50,20,36.354951347690076,9.29734117211774,0.9,20,20,0.9,2.0
10q,q_03,suql_v1,10,15,14,13,1,2,0.9285714285714286,0.8666666666666667,0.896551724137931,45.84950321295764,70,50,20,36.44149050291162,9.388265861198306,0.9,20,20,0.9,2.0
10q,q_03,trummer_baseline,1,15,39,15,24,0,0.38461538461538464,1.0,0.5555555555555556,54.35614178504329,70,0,70,0.0,54.2263602220919,0.9,20,0,0.0,
10q,q_03,trummer_baseline,2,15,39,15,24,0,0.38461538461538464,1.0,0.5555555555555556,53.75154675502563,70,0,70,0.0,53.62041885172948,0.9,20,0,0.0,
10q,q_03,trummer_baseline,3,15,39,15,24,0,0.38461538461538464,1.0,0.5555555555555556,53.37337226897944,70,0,70,0.0,53.248372247617226,0.9,20,0,0.0,
10q,q_03,trummer_baseline,4,15,39,15,24,0,0.38461538461538464,1.0,0.5555555555555556,53.60329966398422,70,0,70,0.0,53.478422258689534,0.9,20,0,0.0,
10q,q_03,trummer_baseline,5,15,39,15,24,0,0.38461538461538464,1.0,0.5555555555555556,53.60517956799595,70,0,70,0.0,53.483374015719164,0.9,20,0,0.0,
10q,q_03,trummer_baseline,6,15,39,15,24,0,0.38461538461538464,1.0,0.5555555555555556,53.75174152402906,70,0,70,0.0,53.62659979768796,0.9,20,0,0.0,
10q,q_03,trummer_baseline,7,15,39,15,24,0,0.38461538461538464,1.0,0.5555555555555556,53.75814914901275,70,0,70,0.0,53.630573346163146,0.9,20,0,0.0,
10q,q_03,trummer_baseline,8,15,39,15,24,0,0.38461538461538464,1.0,0.5555555555555556,53.69177958497312,70,0,70,0.0,53.56711836613249,0.9,20,0,0.0,
10q,q_03,trummer_baseline,9,15,39,15,24,0,0.38461538461538464,1.0,0.5555555555555556,53.81459544500103,70,0,70,0.0,53.689387875958346,0.9,20,0,0.0,
10q,q_03,trummer_baseline,10,15,39,15,24,0,0.38461538461538464,1.0,0.5555555555555556,53.772191319963895,70,0,70,0.0,53.64456687483471,0.9,20,0,0.0,
10q,q_03,trummer_v1,1,15,17,15,2,0,0.8823529411764706,1.0,0.9375,12.257167305971961,11,9,2,8.384133754996583,3.860173539025709,0.9,20,20,0.9090909090909091,2.0
10q,q_03,trummer_v1,2,15,17,15,2,0,0.8823529411764706,1.0,0.9375,10.135620963992551,11,9,2,6.323294541914947,3.799313739000354,0.9,20,20,0.9090909090909091,2.0
10q,q_03,trummer_v1,3,15,17,15,2,0,0.8823529411764706,1.0,0.9375,10.071941561007407,11,9,2,6.261275043012574,3.796566870994866,0.9,20,20,0.9090909090909091,2.0
10q,q_03,trummer_v1,4,15,17,15,2,0,0.8823529411764706,1.0,0.9375,10.079094843997154,11,9,2,6.256911547097843,3.8085413390072063,0.9,20,20,0.9090909090909091,2.0
10q,q_03,trummer_v1,5,15,17,15,2,0,0.8823529411764706,1.0,0.9375,10.118437585013453,11,9,2,6.296113667078316,3.8098931459826417,0.9,20,20,0.9090909090909091,2.0
10q,q_03,trummer_v1,6,15,17,15,2,0,0.8823529411764706,1.0,0.9375,10.076865292037837,11,9,2,6.2498032680596225,3.8091483110329136,0.9,20,20,0.9090909090909091,2.0
10q,q_03,trummer_v1,7,15,17,15,2,0,0.8823529411764706,1.0,0.9375,10.096734027960338,11,9,2,6.2810830471571535,3.8024150189594366,0.9,20,20,0.9090909090909091,2.0
10q,q_03,trummer_v1,8,15,17,15,2,0,0.8823529411764706,1.0,0.9375,10.102343567996286,11,9,2,6.280507628922351,3.8098606939893216,0.9,20,20,0.9090909090909091,2.0
10q,q_03,trummer_v1,9,15,17,15,2,0,0.8823529411764706,1.0,0.9375,10.103640814020764,11,9,2,6.281032625120133,3.8100646060192958,0.9,20,20,0.9090909090909091,2.0
10q,q_03,trummer_v1,10,15,17,15,2,0,0.8823529411764706,1.0,0.9375,10.102380841039121,11,9,2,6.265889579022769,3.8226655530161224,0.9,20,20,0.9090909090909091,2.0
10q,q_04,suql_baseline,1,15,10,10,0,5,1.0,0.6666666666666666,0.8,18.903017745993566,49,0,49,0.0,18.879367862129584,0.9,20,0,0.0,
10q,q_04,suql_baseline,2,15,10,10,0,5,1.0,0.6666666666666666,0.8,18.69178378995275,49,0,49,0.0,18.670245376881212,0.9,20,0,0.0,
10q,q_04,suql_baseline,3,15,10,10,0,5,1.0,0.6666666666666666,0.8,18.634413653984666,49,0,49,0.0,18.611630601226352,0.9,20,0,0.0,
10q,q_04,suql_baseline,4,15,10,10,0,5,1.0,0.6666666666666666,0.8,18.69243540702155,49,0,49,0.0,18.666965350159444,0.9,20,0,0.0,
10q,q_04,suql_baseline,5,15,10,10,0,5,1.0,0.6666666666666666,0.8,18.815536052978132,49,0,49,0.0,18.79298330907477,0.9,20,0,0.0,
10q,q_04,suql_baseline,6,15,10,10,0,5,1.0,0.6666666666666666,0.8,18.709816436981782,49,0,49,0.0,18.687869749963284,0.9,20,0,0.0,
10q,q_04,suql_baseline,7,15,10,10,0,5,1.0,0.6666666666666666,0.8,18.628792200994212,49,0,49,0.0,18.606756852997933,0.9,20,0,0.0,
10q,q_04,suql_baseline,8,15,10,10,0,5,1.0,0.6666666666666666,0.8,18.707586050964892,49,0,49,0.0,18.685418164997827,0.9,20,0,0.0,
10q,q_04,suql_baseline,9,15,10,10,0,5,1.0,0.6666666666666666,0.8,18.821987497038208,49,0,49,0.0,18.800464015919715,0.9,20,0,0.0,
10q,q_04,suql_baseline,10,15,10,10,0,5,1.0,0.6666666666666666,0.8,18.7424370200024,49,0,49,0.0,18.71962841792265,0.9,20,0,0.0,
10q,q_04,suql_v1,1,15,9,9,0,6,1.0,0.6,0.7499999999999999,43.53847455396317,70,50,20,35.705354813777376,7.812644328922033,0.9,20,20,1.0,2.0
10q,q_04,suql_v1,2,15,9,9,0,6,1.0,0.6,0.7499999999999999,43.044983719009906,70,50,20,35.3137232302106,7.707890506833792,0.9,20,20,1.0,2.0
10q,q_04,suql_v1,3,15,9,9,0,6,1.0,0.6,0.7499999999999999,43.008477591967676,70,50,20,35.27874062518822,7.710534844081849,0.9,20,20,1.0,2.0
10q,q_04,suql_v1,4,15,9,9,0,6,1.0,0.6,0.7499999999999999,43.16511218401138,70,50,20,35.42720782477409,7.718834683997557,0.9,20,20,1.0,2.0
10q,q_04,suql_v1,5,15,9,9,0,6,1.0,0.6,0.7499999999999999,43.14530722796917,70,50,20,35.41070668812608,7.714004029869102,0.9,20,20,1.0,2.0
10q,q_04,suql_v1,6,15,9,9,0,6,1.0,0.6,0.7499999999999999,43.393076034029946,70,50,20,35.6049791170517,7.7684684818959795,0.9,20,20,1.0,2.0
10q,q_04,suql_v1,7,15,9,9,0,6,1.0,0.6,0.7499999999999999,43.306559933000244,70,50,20,35.57376608706545,7.711985705012921,0.9,20,20,1.0,2.0
